Wall time,Step,Value
1737870631.210517,739,-13.451385498046877
1737871551.356248,740,-13.501681327819824
1737872471.4906664,741,-13.313658714294434
1737873391.920323,742,-13.782357215881348
1737874312.3717592,743,-13.786038398742676
1737875232.6968856,744,-13.578760147094728
1737876152.6043968,745,-13.670037269592283
1737877072.539566,746,-13.63070297241211
1737877992.8138154,747,-13.532187461853027
1737878913.2145982,748,-13.783467292785645
1737879833.7412295,749,-13.50972843170166
1737880754.4160042,750,-13.569135665893556
1737881674.8866987,751,-13.143312454223633
1737882595.5554576,752,-13.678625106811523
1737883515.974107,753,-13.576438903808594
1737884436.569636,754,-13.55454921722412
1737885357.1569114,755,-13.832348823547363
1737886277.5466206,756,-13.664892196655272
1737887197.9046593,757,-13.702939987182615
1737888118.347474,758,-13.5325345993042
1737889038.81749,759,-13.360712051391602
1737889959.3550825,760,-13.558879852294922
1737890879.730136,761,-12.40527057647705
1737891800.415225,762,-13.252277374267578
1737892720.9997838,763,-13.695361137390137
1737893641.6196382,764,-13.560733795166016
1737894562.0028243,765,-13.587132453918455
1737895484.7695425,766,-13.847411155700684
1737896407.3327703,767,-13.839547157287598
1737897329.4288225,768,-13.81587028503418
1737898251.2647731,769,-13.92408275604248
1737899173.401349,770,-13.66574764251709
1737900095.321603,771,-13.584877967834473
1737901017.0241363,772,-13.522380828857422
1737901940.187087,773,-13.741820335388184
1737902862.374895,774,-13.881447792053224
1737903784.5552227,775,-13.908936500549316
1737904706.6373286,776,-13.59389877319336
1737905628.6949527,777,-13.663046836853027
1737906550.981841,778,-13.757637977600098
1737907473.240773,779,-13.990617752075195
1737908395.6300824,780,-13.907947540283203
1737909318.0670772,781,-13.588116645812988
1737910240.4224691,782,-13.692024230957031
1737911162.624911,783,-13.693781852722168
1737912084.890987,784,-13.987428665161133
1737913007.103011,785,-13.853477478027344
1737913929.3388922,786,-13.36856460571289
1737914851.561734,787,-9.809155464172363
1737915773.887461,788,-10.40208911895752
1737916696.1784203,789,-11.284425735473633
1737917618.5431972,790,-11.90468406677246
1737918541.1487978,791,-12.74870777130127
1737919463.5051696,792,-11.134825706481934
1737920385.7648244,793,-12.270787239074709
1737921308.1236706,794,-13.251811027526855
1737922230.344606,795,-13.145357131958008
1737923152.7618878,796,-13.122092247009276
1737924074.8327098,797,-9.774338722229004
1737924996.973315,798,-9.983418464660645
1737925919.061704,799,-11.394904136657717
1737926841.4162006,800,-13.08942413330078
1737927763.510371,801,-11.257426261901855
1737928685.6849952,802,-10.441280364990234
1737929607.8527083,803,-11.876401901245115
1737930530.2577376,804,-12.78146266937256
1737931452.391374,805,-11.61920166015625
1737932374.7564511,806,-12.731582641601562
1737933296.9851973,807,-12.981884002685549
1737934219.3550744,808,-12.423211097717283
1737935141.5632627,809,-13.090106010437012
1737936063.930946,810,-12.802664756774902
1737936986.1414497,811,-11.981945991516112
1737937908.44102,812,-12.327898025512695
1737938830.2807028,813,-12.570046424865724
1737939752.19264,814,-11.503462791442873
1737940673.957037,815,-12.254297256469728
1737941596.2670364,816,-13.133061408996582
1737942518.5576866,817,-12.548572540283203
1737943440.9235344,818,-13.169892311096191
1737944363.1150274,819,-13.262240409851074
1737945285.3809602,820,-13.142035484313965
1737946207.6372802,821,-12.633803367614746
1737947128.1696663,822,-13.258246421813965
1737948048.4322577,823,-12.837528228759766
1737948968.9431417,824,-12.1275634765625
